file_id,contents,user_id,subforum_id,num_contexts,label
30614147_2,Do not go to school officials because it will mark you out to them .,578149,1362,0,0
30583619_4,Thanks .,585019,1362,0,0
14266657_2,I do n't think so .,579231,1380,0,0
31753066_2,I have all the respect in the world for our law enforcement .,606608,1363,0,0
30623660_1,Thank you !,572449,1362,0,0
14104433_3,Hehe !,599340,1381,0,0
31521006_1,This truth applies to other subjects we discuss on this board .,573473,1346,0,0
14421366_1,If we each spend three hours on this we will be the talk of all of the news stations .,573794,1375,0,0
13604063_1,"Strange that it is not allowed to clip the tail from dog , but it is allowed to clip 8 days old boys forskin ? 2508",586448,1393,0,0
13589077_1,Hello!,589887,1393,0,0
14671292_2,We both know you 'll just wait for me to figure it out and then later claim it was really you all along .,573247,1371,0,0
30729304_2,Burger King was next up .,576058,1362,0,0
31746122_1,"Exactly man , that is so right .",611782,1363,0,0
30621608_2,They are pretty nice looking and most important of them all is that they name the Jew .,735130,1354,0,0
13449160_1,All I can do is hope and take care of my white family by working hard and makeing money so we can all be comfortable for Christmas .,575384,1347,0,0
13474768_1,Her forehead sticks out her eyes are small and close together her nose at the tip is bulbous I do n't see anything European about her apart from the fact she 's got fair skin .,573099,1346,0,0
30558274_2,It 's just me and the wife so we 'll be eating this for at least the next few days .,734712,1348,0,0
14099272_1,"Hi, I am in Nor Cal and there are many other like minded people here too .",597909,1381,0,0
13856623_1,Some kid knocking on a blacks door and running away.Look donkeys fords chipie across the road the internet cafe run by black overeactcted.Attacked the Limerick kid all at least 20 of them.Kid arrived out later with his at least 30 friends.The owner of internet cafe says to the white youth i have white blood.One roars back the only thing white about you is your teeth .,591113,1391,0,0
13503199_4,"Get the dogs out and track him down , I say !!!",575848,1345,0,0
30404483_2,If anyone want 's to get together I 'm open to a BBQ with like-minded individuals .,594264,1388,0,0
31777468_2,If you are interested reply to this message or PM me .,590006,1363,0,0
30535981_1,I have a Bear compound bow I bought many years ago .,576505,1359,0,0
14301490_2,Is crime a particular problem for any of you who live there ?,572672,1380,0,0
30627151_1,"you can talk gander mountain way down , they wanted 700 bucks for a glock 19 i told them they are 549 at acadamys and they matched it",578773,1359,0,0
13862114_1,go to www.limerickpost.ie . the story here is typical lies the black is laughing all the way to the bank and he did rob the man .,591113,1391,0,0
14034673_1,Indeed!,576775,1387,0,0
31786668_2,"So , a `` high and tight '' will suffice .",618078,1363,0,0
13500213_1,They will continue to be a source of cheap labor if they do n't find a sense of pride and use their labor to strengthen their own nations .,573822,1395,2,0
31077454_1,I think white pride world wide works just fine But i am a white supremacist so it suits me to the tee,572285,1346,0,0
31501488_1,The solution is simple .,573490,1345,0,0
14417696_1,"I dont mean with kids THAT young , you are doing the right thing with them.But an extreme approach works with teenagers",577462,1375,0,0
30383102_1,Guns n Roses is not music .,573148,1348,0,0
31723759_2,I love my big dog ...,573691,1363,0,0
13502793_1,"CLINTON, Iowa ( AP ) Police say the boyfriend of a Clinton woman killed in her apartment has been arrested .",577743,1345,0,0
14412858_1,I would like to thank Theodoric for the very nice Stormfront banner he put up regarding these murders and this distribution .,572827,1375,0,0
14421171_1,I try to keep up with as many flyers as I can on this site : http://www.whitefreespeech.com/flyers.html And I 'm usually looking for others to add as well .,572827,1375,0,0
13586816_5,That is how we get happy country .,589791,1393,0,0
12854837_2,National Geographic magazines in the 1950s and early 1960s are replete with color photos of African villagers .,573356,1346,0,0
30407592_1,"I honestly believe that folks are S L O W L Y getting wise , and fed up with this `` sea hags '' crap .",734621,1359,0,0
30644643_1,"Loopwheels: for a smoother , more comfortable bicycle ride by Sam Pearce & mdash ; Kickstarter https : //s3.amazonaws.com/ksr/assets/ ... jpg ? 1364315377 https : //s3.amazonaws.com/ksr/assets/ ... JPG ? 1366027343 I like the optical illusion of solid mag wheels produced by the spring wheels .",575695,1348,0,0
14070721_1,Thank you very much .,572362,1383,0,0
14413233_1,"There are lots of groups who do the suit and tie thing , but they are still haters to the MSM and averge public .",598545,1375,1,0
12876124_1,"I found this thread loaded with good clips , here is a few of them .",572414,1397,0,0
13506976_4,"And if Rose Powell has anything to do with it , they 'll stay there for a long time .",576000,1345,0,0
14038226_1,"I wonder when it will end , and when people will have had enough as well .",576175,1387,0,0
13615431_1,I thought they agreed they wouldn t do the Salem march this year because his parents didn t want the media attention ?,589670,1393,1,0
30518968_1,Thank you for posting this .,738562,1354,0,0
14107382_3,Stand Up and Sound Off Nathan,593305,1381,0,0
14423119_1,"Big talk , none of you have the balls to tell a skin this to his face .",589998,1375,0,0
14100647_3,1year 3months later 194lbs,574431,1381,0,0
30546892_2,I have seen some Swedish buildings very similar to Japanese style .,734981,1348,0,0
14301307_1,this video pretty much proves the local demographics .,572210,1380,0,0
14302453_1,"Funny they had to go to 2006 to find anti-PLE sentiment for a 2011 news story.How was that a current news topic , lol ?",580946,1380,0,0
30659678_14,The .54 will flip a white tail over pretty handily ...,576682,1359,0,0
14672794_2,"If yes , I think you are doing your people a huge disservice .",614412,1371,0,0
14038797_1,"I joined under another name way back in 2003 when SF Britain was a single page , i miss those early days the banter and comradeship was fantastic",595721,1387,0,0
30613247_2,"F * * k the bloods and crips , cops are the worst gang going !",577207,1359,1,0
13196232_3,I would n't worry too much at all .,580343,1345,0,0
14409265_3,It 's for everyones protection here .,577099,1375,0,0
31706302_10,I have applied this technique one many occasions and seen considerable success .,586694,1363,0,0
13845891_1,and the Poles decide to up and leave therefore devastating the Irish economy as every man and his dog are telling us what are the potential ramifications for our welfare scrounging visitors from far ashore ?,592529,1391,0,0
13501530_6,http://www.news4jax.com/news/26834699/detail.html#,572147,1345,0,0
30431843_1,What else is new ?,572608,1362,0,0
14675428_3,They do n't even claim their white parent .,572043,1371,0,0
13612276_1,Going next year does n't sound half bad ..,587084,1393,0,0
14112432_1,i relized fear one morning. the blare of the fox hounters sound. when they 're all chasing after the poor bloody fox. it is safer to be dressed like the hounds .,589666,1381,0,0
30483222_3,Kick over the pieces ?,572231,1354,0,0
14302342_2,"It 's 93 right now here , but 81 there .",572095,1380,0,0
30659641_3,May have to get some one day .,572404,1359,0,0
14672605_2,This is the exact same thing I think about every non White group .,572265,1371,0,0
13456335_1,"Start at 21 : 30 Hulu - Celebrity Close Calls : Ice-T , Cheryl Tiegs , Ed Begley Jr. & Yancy Butler - Watch the full episode now .",575451,1347,0,0
14420048_2,But I just saw this .,573723,1375,0,0
12899322_1,When the tea party people have a event and very few minorities show up its the White tea party people who are racist .,578115,1345,0,0
13592512_2,Like This [ img ] Documents and SettingsBlueGuardSkrivebordNy Bitmapbillede.JPG [ /img ],590077,1393,0,0
14269186_3,www.borderwatch.us/camp.htm http://sandiego.indymedia.org/en/2005/07/109826.shtmlhttp://sandiego.indymedia.org/en/2005/07/109855.shtmlhttp://www.saveourstate.org/forums/i ... topic = 3596 & hl =,572462,1380,0,0
14023423_1,"The first two being the one that starts with ; `` When the discussion of race comes up , this one makes tempers flare like no other. * If a White person says they 're against interracial marriage , then that 's racist. * If a person of color says they 're against interracial marriage , then that 's protecting their culture and heritage . '' ?",574803,1387,0,0
14284444_1,Thanks.,576945,1380,0,0
14069679_1,"my kids want to hang around and bring a couple of nigs into the house .if i do.some members of my family will blank me.if i dont allow it. the kids themselves will blank me for a while , so either way i cant win",597631,1383,0,0
14024231_1,A mate from school started talking about this group .,595748,1387,0,0
30691126_10,No .,588910,1362,0,0
14103100_6,MUCH NICER down here. e mail me sometime,599541,1381,0,0
30782286_4,If parents complain when they object to self hate their kids are labeled racist and harassed or beat up the rest of their school life .,603166,1362,0,0
12856773_2,Zulu - Final Attack - YouTube,572150,1346,0,0
12875822_2,Seemed to work well on the Indians and Australian aborigines .,577437,1347,0,0
13582449_11,They contain songs from many ballbreaking bands .,589659,1393,0,0
13454320_2,- YouTube Angry large black woman goes ham on angry young black men - YouTube white man cokes black man and than throws black man off and beat him up .,572158,1347,0,0
12860405_3,"The sheer disrespect of just standing there and making her clean up their mess , and laughing about it .",572067,1346,5,0
14060276_3,Fyromia - Encyclopedia Dramatica Greece - Encyclopedia Dramatica Bulgaria - Encyclopedia Dramatica,575663,1383,0,0
30554880_3,Then it back to getting the gun and shooting .,578499,1359,2,0
30429569_1,"Saul Kassin : `` False confessions '' https : //www.youtube.com/watch ? v = JDRRwFfJKkw The Vera Institute of Justice 's Neil A. Weiner Research Department Speaker Series presents Saul Kassin , Distinguished Professor of Psychology at John Jay College of Criminal Justice .",576284,1354,0,0
13569459_1,I wish more mods saw it the way you did so that my friend Lycurgus might one day find himself unmoderated .,577166,1347,0,0
31721425_1,well there is a little history for this post so listen up if you dont mind. there was a group in this city called the 311 boys supposedly they were a racist bunch of kids but i never thought they were but through the newspaper and manipulation of sotries they were labled as racist. well my views arnt that well known at school but some do know and ive been labled a `` 311 '' boy. a group of about 10 or so blacks approached me before school. now im not some little guy im a decent build and really have no fear of anyone or anything at this point in my life. well anyway they came up to me and started asking me if i was 311 if i was a racist and all this crap. i denied mostly for my own safety at the time. well i talked to some people who asked me who i thoguht were friends but it turns out they werent. they went right around and told them some of my views and now they came up to me at lunch today and pushed me around a little i stood up to them and got up in their faces but finally a hall monitor came and broke it up. im just wondering whats going to happen in the next few days since im the only WP kid in my school and am standing alone on this issue. just decided to post this bit of information for you wall to read keep safe and keep smart .,601076,1363,0,0
14019686_1,It's best to ignore individuals like that .,594431,1388,0,0
30691128_1,"You CANNOT teach people to be intelligent - we must start breaking students into groups of low , moderate and high intellectual ability and teach each group suitable material .",581724,1362,0,0
14052893_1,"This is a video with pictures of old postcards of Gliwice ( Gleiwitz ) Upper Silesia , at the beginning of the video , and present day pictures of Gliwice ( Gleiwitz ) at the end of the video .",575982,1383,0,0
14112377_3,Bunch of phonies .,599942,1381,0,0
14062360_2,We could have so much more sports medals if our politicians and authorities were not such greedy bastards ...,572503,1383,0,0
30526591_2,SPORTS A group of MIT grads are launching a high-tech product designed to turn any bicycle into an electric-hybrid vehicle .,575351,1348,0,0
14097304_2,"I mean three or four years older , like 24 or 25 years of age .",582625,1381,0,0
12882186_1,2 Years of foreign language is mandatory to graduate from my school .,577764,1345,0,0
30416083_3,It is located here : http://www.teachers.tv / .,577785,1362,0,0
14436162_1,"To this date , none of Dr. Martin L King 's children have had children of their own .",590045,1375,0,0
13854327_2,A nice holiday in the sun paid for by the silly Irish is just the ticket .,587508,1391,0,0
13510135_5,"Two employees and one customer told police two men , brandishing a long-barrel rifle , stole the cash drawer with an undisclosed amount of money and fled on foot .",577743,1345,0,0
30406276_1,You are NOT a worthless white .,734886,1348,0,0
30623737_4,I 'm concerned because it 's japanese culture insinuating itself into American culture .,579195,1362,0,0
14099274_2,Good luck on the magneto-hyperdrive .,599102,1381,0,0
14067327_1,"Looking at this thread , Slavs have some of the most beautiful nature on this planet .",572185,1383,0,0
14109079_2,"I did time in Az. and out of the 7 years I was there I spent 6 in super max , but I am amongst the living once more friends , for almost five years now. people go to super max for all kinds of reasons .",600295,1381,0,0
30430878_1,GLORY To our British Activist & Nationalist ! Good To to See the Poles Help Out !!,577938,1359,0,0
14264181_1,Thank You I have others posted through out this thread But here 's a few more From the Going to the Sun Road .,574102,1380,0,0
13440451_1,"The French and Russians should speak their own native languages , but French and Russian schoolchildren should learn German at school instead of English .",575997,1347,0,0
30582427_3,I would expect more minute particles of aluminum to be left behind in your firearm in comparison to brass .,573897,1359,0,0
31757382_2,I noticed that that that was your first post .,572475,1363,0,0
14421220_2,Besides anyone really concerned about privacy and security will regularly scan for and remove any spyware on their computers .,573912,1375,0,0
13864827_2,Is this true ?,591107,1391,3,0
12882685_2,If they were to educate themselves about history a little better they could get over it .,577765,1345,0,0
30396121_3,Next week is Thanksgiving .,578188,1348,0,0
14673520_1,Sad thing is white nationalists DO judge Negroes by the content of the character .,576425,1371,0,0
30416172_3,She turns 7 tomorrow .,577121,1362,0,0
14673382_1,I suppose that 's why all I get out of you is `` loose ends '' ?,572134,1371,0,0
30575690_2,May the New Year find us even more unified !,572552,1348,0,0
13471321_3,I wonder what is under the Gobi ?,579054,1347,0,0
13605548_1,Does You do n't know anything about that person except what they themselves have chosen to tell sound familiar ?,585974,1393,0,0
14105520_2,The image is tainted and was bad to begin with .,586825,1381,0,0
13849471_1,"good luck NoRemorseNoRegrets , hopefully its good news about your job and lets hope you dont become another figure in a stat !",591119,1391,0,0
14302498_4,I spent quite a bit of time with April and driving around with my new van .,572095,1380,0,0
30641150_1,hey man at least you have the balls to get in the cage. most people dont .,577681,1359,0,0
30548974_2,Looked like she was going to start slapping the White guy .,574771,1359,0,0
14038656_3,"I 'm sorry , I 've only got this Kazoo but ' ' Welcome Aboard ' ' just the same .",574902,1387,0,0
14658249_2,One troll is on duty for several hours and then his partner in crime takes over for the next shift .,572043,1371,0,0
14410395_1,"Well said Ghost but , dont bother with that dude-he is one of those that always has to have the last word so it will just go on and on .",578693,1375,0,0
14105130_1,"I see all of your goals being accomplished , especially finding a girl to settle down with .",599783,1381,0,0
31742023_2,"Actually it is kind of funny , because if the black guy sees me staring at them , he will try to stare me down .",577415,1363,0,0
30743149_1,Your posting of this information is very useful !,577351,1363,0,0
13196238_1,Thanks for posting .,578915,1345,0,0
14074862_2,Your either Bulgarian or Greek not Macedonian it does not exist .,579321,1383,0,0
14668651_6,Did day kill dem injuns ?,576755,1371,0,0
13485699_2,I twice went to their concert in the Olympic Stadium in Moscow - in 2010 and 2012 .,576576,1395,0,0
14657070_1,Joe you are the most self imprisoned person I have yet to meet .,575459,1371,0,0
30680004_3,What educational goals or philosophies influence what curricula you pick ?,580921,1362,0,0
30565026_1,Well in my opinion you dont have to maybe more White living on sports not only the players but also employees to serve the team,739135,1348,1,0
13477287_1,"Well I could give you another word for the female version of that part of the anatomy it begins with a C ends with a T and has the letters UN in between , but the language filters wo n't let me",574102,1345,0,0
14413563_1,The only people I see the swastika attracting is the social outcast and this is repeatedly seen in each and every demonstration by groups which use it .,586093,1375,0,0
31755383_3,You may as well think of it as the blood of an animal .,572266,1363,0,0
13489748_3,"In these days , media reported about the group of armed russians in the Caucasus ( supposed to be cossacks ) , which were headind to a chechen refugee camp with `` unknown goals '' .",572043,1395,0,0
30566612_2,Just wondered if there was anything cool to check out .,614166,1362,0,0
14107382_1,Hey i live over in smithfield. i lived in newport news off jefferson and mercury .,593305,1381,0,0
13583491_1,At least they had someone who would have lifted a weapon towards Terrorist or Commies that would have hurt them ... hehe,589016,1393,0,0
12851401_2,And my job lets me monitor all of Jewish supremacist control of talk radio .,572070,1346,0,0
30394100_2,You should try the same thing where you are at and build things up there,574600,1388,0,0
30603399_1,little black kid gets his ass kicked - YouTube Because I always enjoy these videos .,578431,1359,0,0
13061423_4,I just wonder how long before obango starts bringing them here for a new life .,573125,1345,0,0
30776608_1,The USA also had them during ww2 .,578251,1354,0,0
30442475_2,It was great to see some new faces come out to one of our recent events and we are looking forward to seeing everyone that has been consistently coming to our weekly meets and those who are going to be coming out for the first time .,574600,1388,0,0
13595169_2,I 'm not suggesting anything here ...,579436,1393,0,0
14278159_2,I think you should try to speak at the EURO Conference this year about the PLE Concept .,573646,1380,0,0
14420048_3,http://www.freep.com/news/education/...7_20040417.htm We need to help .,573723,1375,0,0
14111270_1,Hey i just wanted to see how many true white weman are around on these forums from Long Island or even New York since most white chicks here are * * * * * * lovers .,600654,1381,0,0
30627178_1,Agreed. on the tournament floor there are rules. on the street there is not .,739891,1359,0,0
13475741_1,Jeffrey McAdam was fatally shot at a rest stop along Interstate 80 in Iowa County .,573278,1345,0,0
30659678_21,"Shotgun 's original owner died in 1920 , President Davis ' personal military courier .",576682,1359,0,0
30598529_1,"Here you go , 2 houses for 44,000 in a town that is 99 % white. located in a rural midwestern area .",574041,1359,0,0
14026199_1,There is no difference .,578360,1387,0,0
31714193_1,"Queens78322, I am on my way to meet with a few member of National Alliance and I will present your speech to them .",574058,1363,0,0
13250992_4,My great grand dad was Lord of the Manor in Warborough ( Oxfordshire ) .,575766,1345,0,0
31755282_1,"i sit around everyday saying white pride and all , but i dont feel really involved , yet whites are being destroyed today more than ever , white culture is being destroyed more than ever. i dont know about everyone else but im sick off just watching it from the sidelines. i dont want to see my children be exposed to society like this. i want a change at all costs today. if anyone is in driving distance of massachusetts , post back .",619890,1363,0,0
31741847_2,Face shaved and moustache trimmed ...,597994,1363,0,0
14075992_1,"If there are , they hide or do n't know Stormfront .",581372,1383,0,0
14072551_1,It has been reported for a hour now that weapons have fallen into the hands of the opposition in Ternopil and Lviv after seizing of government installations .,572793,1383,0,0
14300619_4,I 'd have no way to keep the van air conditioned at a restaurant .,572095,1380,0,0
14407408_2,Is there evidence to support/oppose this ?,575649,1375,0,0
30664484_2,"We all have unique abilities and knowledge , can you imagine if we got together and each of us put together a class for all the children in our specialized field ?",582639,1362,0,0
14038646_1,"My uncle recommended SF to me after I told him how fed up I was with the Russian , Polish , African , and especially the Muslim ! i immigrants in England ...",596586,1387,0,0
13859163_1,"In certain circumstances I would agree with you but in Europe by preserving our nations we are preserving our race as well because there is no way a black in Europe can be British , Irish , German or whatever .",587188,1391,0,0
13586421_10,ZTV has the same owner as TV 3 .,581207,1393,0,0
14027303_1,"Liberals go on about diversity and how we all need it , but they have no problem with two completely different types of people blending together and being the same .",595866,1387,0,0
32382971_5,--David Duke,577573,1345,0,0
13589746_2,The main drawback is the potential for excess mercury .,589918,1393,0,0
13564132_1,"Our enemy has the sheep already , and they 're doing more to destroy us than many of these `` lions '' of ours are saving .",577445,1347,2,0
14289836_2,Always a need to keep the military spear sharp .,581139,1380,2,0
13842418_3,YouTube - In the foggy dew YouTube - BraveHeart Music Video YouTube - Visit Scotland TV Advertisement - Winter Not sure about the message in the last one but at least it shows we 're a white country !,592410,1391,0,0
30706837_2,She then solicited his classmates to make comments about what they disliked about the boy .,575344,1347,0,0
13864288_2,It is as good as anywhere in the world ..,591107,1391,1,0
30461401_1,"If a J frame .38 wont deal with it , you should n't be screwing with it without a long gun .",594327,1359,0,0
13456523_1,Don't know if this one 's been posted .,573278,1347,0,0
13461331_1,Thanks for posting .,575828,1346,0,0
12871875_1,"``Policeand SPCA officials found over 50 carcasses of pigs on National Council of Province 's Chairperson Thandi Modise 's Potchefstroom farm , and the remaining 85 resorted to eating the dead bodies and drinking their own urine to survive .",576217,1396,0,0
13441682_2,Is it that hard to comprehend that your plan is Utopian ?,575159,1347,0,0
30423567_2,I guess I should have included a warning for those who click on it .,575951,1359,2,0
30404532_2,"Having said that , i like it .",576598,1388,0,0
30604557_7,All she needed was some attention and patience .,573930,1362,0,0
31721307_1,Well good luck and I have it bookmarked and will check back every so often .,578158,1363,0,0
14040028_1,"Yes true It reminds me of this incident Muslim Extremists Abuse Royal Anglian Troops After Afghanistan Return , Barking - London 2010 - YouTube",578635,1387,0,0
13498815_2,About half of Internet users are youth so it 's worth a try .,577423,1395,0,0
14084299_1,"where can i get more info on PU , like how big it is and stuff ? also want to get some better info on `` natiocracy '' and `` social nationalism ''",583388,1383,0,0
30560348_3,It failed due to lack of funding .,572862,1359,0,0
14037459_2,Many British do n't have the white nation mentality they see a foreigner is a foreigner is a foreigner .,578843,1387,0,0
13568780_1,No one is here to try to convert anyone .,577166,1347,0,0
30554892_1,Maybe H & K was impressed by his rap video ?,573148,1359,0,0
14267074_1,"That is correct , White men with guns built America , and it will likely take White men with guns to take it back .",576357,1380,0,0
14675654_2,Your all-white nation is a fraud .,572043,1371,0,0
12845600_2,Comments say she is from SA .,575437,1396,0,0
13862375_1,Irish nackers do that themselves .,589338,1391,0,0
13845233_1,For God 's sake nobody cares about this childish personal crap .,592517,1391,0,0
14077385_1,It's a start .,591048,1383,0,0
30663262_2,It 's really large .,572584,1348,0,0
13434591_1,Here is another view of this very thing : Song of Albion There are some really good words of advice for White Nationalists in the last chapter ... should get some people talking .,581572,1347,0,0
30412328_2,"Ten to one they have a great father , too .",575485,1348,0,0
14020425_1,I'm with you on that one brother. that 's why I suggested in my first post that you use Stormfront as a casual second source. the bulk of the people on here use it as a sort of Dungeons and Dragons our fantasy football league and they have no real interest in being active .,574600,1388,0,0
13608438_1,More money for Norway !,589016,1393,0,0
13585108_4,"Is it true in Norway , the spoken and written forms of the language are totally different ?",589727,1393,0,0
30389836_1,"Someone always gets shot at that event , this year it 'll probably be much worse .",572367,1388,0,0
32382971_4,Best to All !,577573,1345,0,0
30392176_1,I too have dealt with nonsense from universities .,734703,1362,0,0
14282586_2,While My mother has Blond hair brown eye 's and my father Brown hair blue eye 's and i inherited my brown hair blue eye 's from my father .,576356,1380,0,0
30571387_1,One thing that occurred to me is that the soldiers with those old school battle rifles would have traded them for this Sig in a heartbeat !,572149,1359,0,0
31595701_2,Please keep that in mind .,598732,1363,0,0
31728543_1,Someone who ca n't get their point across without using a hundred curse words does n't even deserve to be answered .,580027,1363,0,0
13494428_2,"I have seen her live in concert and took a photo with her , you jealous ?",586139,1395,0,0
30659798_1,"I knew something like this could happen on May 5th American Thinker Blog : Students sent home for wearing American flag on Cinco de Mayo Woooh , the comments section is burnin ' over this Five students sent home for wearing American flag T-shirts on Cinco de Mayo .",574119,1359,0,0
14406483_3,For more on The Knight 's Party .,576106,1375,0,0
30603427_1,mommy told me never to squelch on someone 's claims. the very fear of exposure makes me want to avoid lying .,576285,1359,0,0
14099517_1,"I was the child from hell , littlehatekitten and my son is one of the most well behaved children I have ever seen .",573541,1381,0,0
14035573_1,Well you 're wishing for the majority of white people in Britain to have their children burn in front of them and watch their flesh melt off of their bodies .,576413,1387,1,0
13603439_3,I am thinking to create a thread dedicated to crimes commited by immigrants .,586425,1393,0,0
30659678_20,"Revolver had been used all hunting season , shotgun was fresh out of sitting in attics/closets since the late 1800s or early 1900s .",576682,1359,0,0
30528433_1,I swear I would get a tee shirt with this on it and wear it to school .,572496,1362,0,0
12851130_1,Deliberately trying to eliminate an identifiable group is an attempt to commit geNOcide under the Law of Common Sense .,576158,1346,1,0
30565053_1,Both my first and last name are of Scottish origin .,578282,1348,0,0
13549611_3,Sad thing is I could n't even find the real classics I was looking for on youtube which air far more with even worse messages .,587946,1346,0,0
14025037_3,If English/Scottish/wherever fans refused to turn up to watch teams of coloreds representing them on the pitch things would change .,572668,1387,0,0
30709920_3,"There 's a social group she can join to post in and not have to post publicly , if she wants .",580921,1362,0,0
33016838_2,I bet where he lived small animals went missing all the time maybe even people,583261,1345,13,0
30712850_4,If you think that 's a stretch consider : ( 1 ) .state law already trumps religion when it comes to homosexuality and abortion and ( 2 ) .the Jews have already pressured some Christian churches to say that the Jews did not murder Jesus .,575645,1354,0,0
13469326_2,Forgot to add that in my earlier comment .,572057,1346,0,0
12861583_2,Officials are puzzled as to the cause .,572224,1346,0,0
30528557_1,Exactly.,578112,1362,0,0
13850109_3,Everybody to there own I guess .,590562,1391,0,0
13488032_3,Sounds like a smart idea .,580744,1395,0,0
14664188_2,Are you an anti-Semite who is trying to undermine the racial integrity of the world 's only Jewish state ?,578885,1371,0,0
14267215_1,It was put there in just the last few hours .,574102,1380,0,0
30390992_1,"I was born in Canada but my family is 730 + members strong and we are all from Ireland , so the heritage is thick and the pride is strong .",735314,1348,0,0
31753065_1,"Just remember he killed a white cop in one of his bombings , according to ABC .",593341,1363,0,0
14111061_1,KC skin boy looking for KC skin girl .,600089,1381,0,0
14678705_3,Or the traffic lite ?,572648,1371,0,0
32382971_3,Please keep seeding .,577573,1345,0,0
13868037_2,BNP just fills the gaps ....,590492,1391,0,0
14418411_4,My wife is in the other room now getting her totals together to hand in tomorrow morning .,573859,1375,0,0
13500718_2,Are they playing old stuff or newer stuff more ?,586444,1395,0,0
14271160_1,To found a white community you must be in charge of all the elements that make up a community .,605432,1380,0,0
14111335_2,Draco,586751,1381,0,0
14107894_3,Does anyone know where I can chat ?,600221,1381,0,0
13592269_2,Why do the Swedes hide their best looking females ?,572266,1393,0,0
31753173_1,There are some white pride chats on yahoo go to governments and politics then click user rooms there are usually 1-4 white pride chats there,573689,1363,0,0
30777933_4,The 1st time Jews were even talked about in the Bible was in I Kings and they are at war tring to kill God 's people ( the Hebrews ) .,573685,1363,0,0
13386049_1,They are so busy with their own causes that they do n't see the storm that is brewing on the horizon .,575502,1345,0,0
30777637_1,Dangers of government schools : exposing your kids to philosophy like this ....,575695,1362,0,0
14279550_1,This flier addresses three of the goals that I work hard to accomplish .,573505,1380,0,0
14432138_3,"Thank you Mr. Shockly , father of the computer chip .",572825,1375,0,0
13504982_2,Ginger candy is sold on the internet as a relief of pregnant women 's `` morning sickness '' symptoms .,575695,1345,0,0
14669574_1,"I applaud them for their nationalism , they are proud of their race , and they have their territories which they have built communities on .",614428,1371,0,0
30641263_2,CZ-75 Tactical Sports ( 9 mm ) Mossberg shotgun ( 12 gauge ) Finnish RK 95 TP ( 7.62x39 ) M14 with scope ( 7.62x51 ) H & K 416 ( 5.56x45 ) I sort of regret not being able to pick the AKS-74 carbine as my sixth .,572043,1359,0,0
14106362_1,"Wow, The Birth of a Nation profited ZOG ?",580556,1381,0,0
13845208_1,You can forget about the IRA .,591130,1391,0,0
14112132_1,im from nepa not looking for a relationship just someone to talk to my brother goes to ps in state college so im down there quite often xxboobearxx@aol.com,573512,1381,0,0
30461434_1,I live in a suburban area with an old spring fed lake that always has water in it .,737524,1359,0,0
14426199_3,I agree with your post and this is a good way to be active .,573740,1375,0,0
30729170_1,all i can say is thank goodness i was n't educated in this country. i fear for our children i really do !,575176,1362,0,0
14655279_1,I'm not wasting my time watching that .,572874,1371,0,0
13053340_1,Seems like Jewtube has been down for a few hours .,576585,1345,0,0
13420785_1,"This is a good answer , and I 'd like to hear your thoughts on the black music , likable black guy scenarios .",581374,1347,0,0
30655422_3,This is your claim and yours alone ; take it to yourself .,576829,1362,0,0
14424412_4,The cross-dressers and faggots are sure not hiding their identity .,599926,1375,0,0
14034409_1,Hello I 'd thought i would join has my other half spends alot of time on here he might start to nottice me abit more,596474,1387,0,0
14109649_2,I 'm also looking for friends male or female .,593277,1381,0,0
30416083_1,I have found a website for the Teacher 's TV channel .,577785,1362,0,0
30598511_1,Do what you can to help keep Stormfront alive and growing .,572342,1359,0,0
31944563_2,American Media appears to have a blackout on these developments .,577338,1345,0,0
30546900_1,"Yes, this painting is in the Art Institute of Chicago .",578037,1348,0,0
14414600_1,it does n't make sense to have hispanics securing the border. after all were are their loyalties. let 's support wn s who want to become border patrol agents .,574021,1375,0,0
14077640_2,http://www.youtube.com/watch ? v = 9nehhqHltaE & feature = player _ embedded ca n't w8 for it ...,575162,1383,0,0
12845676_1,Only if they get their collective heads out of the punch bowl and wake up to what 's going on in the world .,572363,1396,3,0
14083415_2,"There are southern theories for the origins of the Slavs , you know .",575256,1383,0,0
13285936_2,"I have not been on much for a couple days , busy at home .",573347,1345,0,0
30608513_9,A pleasure to be with you guys .,572151,1359,0,0
14033004_1,"Hi all , never posted in here before but ive been on sf for ages. live near london - but thinking about relocating up north ( i cant imagine why lol )",582152,1387,0,0
14263840_3,"- YouTube Not in Kalispell , but one of my favorite cities ...",572095,1380,0,0
31442389_3,"And all those holes below 40,000 feet are filled with oil instead of water .",572414,1346,0,0
14083435_1,Incredible range of animals we 've got here .,573828,1381,0,0
13864558_2,Why is rugby dominated by whites ?,574905,1391,0,0
30626246_1,The Christian culture still engages in human sacrifices on a daily basis - let 's take a look at some of their ritual practices : [ IMG ] http://torture.justsick * * * * .com/wp-content/uploads/2007/10/butter-electric-chair-botched.jpg [ /IMG ] Another sacrifical victim is dispatched .....,581584,1348,0,0
31728633_3,Check them out .,599308,1363,0,0
30535887_2,"I was shooting mine today , and the sights are a little fuzzy .",578099,1359,0,0
14039422_2,The high levels of immigration there was one of the reasons why I moved out of that town .,576637,1387,0,0
14078628_1,Okay so if I go by that logic means you 're willing to give up that piece of land ...,575257,1383,0,0
